Status,Source,Title,URL
Working,Texas Utilities Code,Tex. Util. Code § 39.264 - EMISSIONS REDUCTIONS OF "GRANDFAT,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.265 - RIGHTS NOT AFFECTED.  This chapte,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.301 - PURPOSE.  The purpose of this sub,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.302 - DEFINITIONS.  In this subchapter:,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.303 - FINANCING ORDERS;  TERMS.  (a)  T,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.304 - PROPERTY RIGHTS.  (a)  The rights,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.305 - NO SETOFF.  The interest of an as,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.306 - NO BYPASS.  A financing order sha,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.307 - TRUE-UP.  A financing order shall,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.308 - TRUE SALE.  An agreement by an el,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.309 - SECURITY INTERESTS;  ASSIGNMENT; ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.310 - PLEDGE OF STATE.  Transition bond,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.311 - TAX EXEMPTION.  Transactions invo,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.312 - NOT PUBLIC UTILITY.  An assignee ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.313 - SEVERABILITY.  Effective on the d,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.3515 - AGGREGATE DISTRIBUTED ENERGY RES,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.351 - REGISTRATION OF POWER GENERATION ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.352 - CERTIFICATION OF RETAIL ELECTRIC ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.3535 - MILITARY BASES AGGREGATORS.  (a),https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.353 - REGISTRATION OF AGGREGATORS.  (a),https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.3545 - REGISTRATION OF POLITICAL SUBDIV,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.354 - REGISTRATION OF MUNICIPAL AGGREGA,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.3555 - REGISTRATION OF BROKERS.  (a)  I,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.355 - REGISTRATION OF POWER MARKETERS. ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.356 - REVOCATION OF CERTIFICATION.  (a),https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.357 - ADMINISTRATIVE PENALTY.  In addit,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.358 - LOCAL REGISTRATION OF RETAIL ELEC,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.359 - BILL PAYMENT ASSISTANCE FOR BURNE,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.360 - TRANSACTIONS WITH CERTAIN FOREIGN,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.361 - LARGE FLEXIBLE LOAD REGISTRATION.,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.401 - APPLICABILITY.  This subchapter s,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.402 - REGULATION OF UTILITY AND TRANSIT,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.407 - CUSTOMER CHOICE AND RELEVANT MARK,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.408 - HIRING ASSISTANCE FOR FEDERAL PRO,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.409 - RECOUPMENT OF TRANSITION TO COMPE,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.410 - CONTRACTUAL OBLIGATIONS.  This su,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.451 - APPLICABILITY.  This subchapter a,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.4525 - HIRING ASSISTANCE FOR FEDERAL PR,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.452 - REGULATION OF UTILITY AND TRANSIT,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.453 - CUSTOMER CHOICE AND RELEVANT MARK,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.454 - RECOUPMENT OF TRANSITION TO COMPE,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.455 - RECOVERY OF INCREMENTAL CAPACITY ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.456 - FRANCHISE AGREEMENTS.  A municipa,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.457 - CONTRACTUAL RIGHTS.  In the event,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.458 - RECOVERY AND SECURITIZATION OF HU,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.459 - HURRICANE RECONSTRUCTION COSTS.  ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.460 - STANDARDS AND PROCEDURES GOVERNIN,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.461 - NONBYPASSABLE CHARGES.  The commi,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.462 - DETERMINATION OF HURRICANE RECONS,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.463 - SEVERABILITY.  Effective on the d,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.501 - APPLICABILITY.  (a)  This subchap,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.5021 - METERING.  (a)  Notwithstanding ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.502 - COST-OF-SERVICE REGULATION.  (a) ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.503 - TRANSITION TO COMPETITION.  (a)  ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.504 - HIRING ASSISTANCE FOR FEDERAL PRO,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.551 - APPLICABILITY.  (a)  This subchap,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.5521 - METERING.  (a)  Notwithstanding ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.552 - COST-OF-SERVICE REGULATION.  (a) ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.553 - TRANSITION TO COMPETITION.  (a)  ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.554 - INTERCONNECTION OF DISTRIBUTED RE,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.555 - MARKETING OF ENERGY EFFICIENCY AN,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.601 - PURPOSE.  (a) The purpose of this,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.602 - DEFINITIONS.  In this subchapter:,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.603 - DEBT OBLIGATION ORDER.  (a)  On a,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.604 - COMMISSION-AUTHORIZED FINANCING. ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.605 - DEFAULT CHARGES NONBYPASSABLE.  A,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.606 - TRUE-UP MECHANISM.  An order issu,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.607 - TAX EXEMPTION.  The transfer and ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.608 - PROPERTY RIGHTS.  (a)  The rights,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.609 - PLEDGE OF STATE.  Debt obligation,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.651 - PURPOSE; USE OF PROCEEDS.  (a) Th,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.652 - DEFINITIONS.  In this subchapter:,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.653 - DEBT OBLIGATION ORDER.  (a)  The ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.654 - COMMISSION-AUTHORIZED FINANCING. ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.655 - OTHER FINANCIAL MECHANISM.  The c,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.656 - UPLIFT CHARGES NONBYPASSABLE.  An,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.657 - TRUE-UP.  An order shall include ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.658 - TAX EXEMPTION.  Transactions invo,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.659 - SEVERABILITY.  Effective on the d,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.660 - CUSTOMER CHARGES.  All load-servi,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.661 - ENFORCEMENT.  The commission may ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.662 - PROPERTY RIGHTS.  (a)  The rights,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.663 - PLEDGE OF STATE.  Debt obligation,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.664 - LEGAL ACTIONS INVOLVING PRICING O,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.9016 - NUCLEAR SAFETY FEE.  An electric,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.9025 - HOME ELECTRIC ENERGY REPORTS.  T,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.902 - CUSTOMER EDUCATION.  (a)  On or b,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.903 - SYSTEM BENEFIT FUND.  (a)  The sy,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.9044 - GOAL FOR NATURAL GAS.  (a)  It i,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.9048 - NATURAL GAS FUEL.  It is the int,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.9051 - ENERGY EFFICIENCY FOR MUNICIPALL,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.9052 - ENERGY EFFICIENCY FOR ELECTRIC C,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.9054 - ENERGY EFFICIENCY PLANS AND REPO,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.9055 - EXAMINATION OF DEMAND RESPONSE P,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.905 - GOAL FOR ENERGY EFFICIENCY.  (a) ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.906 - DISPLACED WORKERS.  In order to m,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.908 - EFFECT OF SUNSET PROVISION.   If ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.909 - PLAN AND REPORT OF WORKFORCE DIVE,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.910 - INCENTIVE PROGRAM AND GOAL FOR EN,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.9111 - RULES RELATED TO RENEWABLE POWER,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.9112 - REPORT ON TRANSMISSION AND GENER,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.9113 - RENEWABLE ENERGY CREDITS.  To fa,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.911 - ALTERNATIVE FUNDING FOR ENERGY EF,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.912 - REPORT ON COMBINED HEATING AND PO,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.913 - COMBINING CERTAIN REPORTS.  The c,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.914 - CREDIT FOR SURPLUS SOLAR GENERATI,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.915 - CONSIDERATION AND APPROVAL OF CER,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.9165 - DISTRIBUTED GENERATION FACILITY ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.916 - INTERCONNECTION OF DISTRIBUTED RE,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.917 - TEXAS ELECTRIC GRID SECURITY COUN,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.918 - UTILITY FACILITIES FOR POWER REST,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 39.919 - AVERAGE TOTAL RESIDENTIAL LOAD RE,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.39.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.001 - APPLICABLE LAW.  (a)  Notwithstan,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.002 - DEFINITION.  For purposes of this,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.003 - SECURITIZATION.  (a)  Municipally,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.004 - JURISDICTION OF COMMISSION.  Exce,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.051 - GOVERNING BODY DECISION.  (a)  Th,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.052 - UTILITY NOT OFFERING CUSTOMER CHO,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.053 - RETAIL CUSTOMER'S RIGHT OF CHOICE,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.054 - SERVICE OUTSIDE AREA.  (a)  A mun,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.055 - JURISDICTION OF MUNICIPAL GOVERNI,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.056 - ANTICOMPETITIVE ACTIONS.  (a)  If,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.057 - BILLING.  (a)  A municipally owne,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.058 - TARIFFS FOR OPEN ACCESS.  A munic,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.059 - MUNICIPAL POWER AGENCY;  RECOVERY,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.060 - NO POWER TO AMEND CERTIFICATES.  ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.101 - INTERFERENCE WITH CONTRACT.  (a) ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.102 - ACCESS TO WHOLESALE MARKET.  Noth,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.103 - PROTECTION OF BONDHOLDERS.  Nothi,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 40.104 - TAX-EXEMPT STATUS.  Nothing in th,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.40.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.001 - APPLICABLE LAW.  Notwithstanding ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.002 - DEFINITIONS.  In this chapter:,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.003 - SECURITIZATION.  (a)  Electric co,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.004 - JURISDICTION OF COMMISSION.  Exce,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.005 - LIMITATION ON MUNICIPAL AUTHORITY,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.051 - BOARD DECISION.  (a)  The board o,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.052 - ELECTRIC COOPERATIVES NOT OFFERIN,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.053 - RETAIL CUSTOMER RIGHT OF CHOICE. ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.054 - SERVICE OUTSIDE CERTIFICATED AREA,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.055 - JURISDICTION OF BOARD OF DIRECTOR,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.056 - ANTICOMPETITIVE ACTIONS.  (a)  If,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.057 - BILLING.  (a)  An electric cooper,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.058 - TARIFFS FOR OPEN ACCESS.  An elec,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.059 - NO POWER TO AMEND CERTIFICATES.  ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.060 - CUSTOMER SERVICE INFORMATION.  (a,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.061 - RETAIL RATE CHANGES BY ELECTRIC C,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.062 - ALLOCATION OF STRANDED INVESTMENT,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.101 - INTERFERENCE WITH CONTRACT.  (a) ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.102 - ACCESS TO WHOLESALE MARKET.  Noth,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.103 - PROTECTION OF BONDHOLDERS.  Nothi,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.104 - TAX-EXEMPT STATUS.  Nothing in th,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.151 - PURPOSE.  (a)  The purpose of thi,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.152 - DEFINITIONS.  In this subchapter:,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.153 - FINANCING ORDERS; TERMS.  (a)  Th,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.154 - PROPERTY RIGHTS.  (a)  The rights,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.155 - NO SETOFF.  The interest of an as,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.156 - NO BYPASS.  (a)  A financing orde,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.157 - TRUE-UP.  (a)  A financing order ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.158 - TRUE SALE.  An agreement by an el,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.159 - SECURITY INTERESTS; ASSIGNMENT; C,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.160 - PLEDGE OF STATE.  Securitized bon,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.161 - TAX EXEMPTION.  Transactions invo,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.162 - NOT PUBLIC UTILITY.  An assignee ,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
Working,Texas Utilities Code,Tex. Util. Code § 41.163 - SEVERABILITY.  Effective on the d,https://statutes.capitol.texas.gov/Docs/UT/htm/UT.41.htm
